,formatted_address,name,place_id,rating,user_ratings_total,geometry.location.lat,geometry.location.lng,opening_hours.open_now,permanently_closed,0,1,2,store_name
4426,"Rte d'Englisberg 15B, 1763 Granges-Paccot, Switzerland",Migros,ChIJ_67ZJKxujkcRN1oasxn18Go,4.1,182.0,46.8288762,7.1469666,True,,Rte d'Englisberg 15B, 1763 Granges-Paccot, Switzerland,migro
4427,"Rte d'Englisberg 15b, 1763 Granges-Paccot, Switzerland",Denner,ChIJ_aRpIK9ujkcRQwsAamVA3_4,4.1,44.0,46.8289231,7.1467237,True,,Rte d'Englisberg 15b, 1763 Granges-Paccot, Switzerland,denner
4430,"Rte de la Chenevière 1, 1763 Granges-Paccot, Switzerland",Coop Pronto avec station-service Granges-Paccot,ChIJ4XU4R65ujkcRSDAeEqB8UGc,4.1,215.0,46.82788009999999,7.1450977,True,,Rte de la Chenevière 1, 1763 Granges-Paccot, Switzerland,coop
4437,"Rte d'Agy 1, 1763 Granges-Paccot, Switzerland",Coop Vitality Agy,ChIJaQRKpExpjkcRAuTjXdWVN2A,5.0,3.0,46.820632,7.1529231,True,,Rte d'Agy 1, 1763 Granges-Paccot, Switzerland,coop
4438,"Rue du Ctre 9, 1772 Grolley, Switzerland",Denner Partner,ChIJj_j__wNujkcR6WAyc_9wgeY,4.5,149.0,46.8320208,7.0652174,True,,Rue du Ctre 9, 1772 Grolley, Switzerland,denner
4442,"Rte de la Rosière 10, 1782 Belfaux, Switzerland",Coop Pronto avec station-service Belfaux,ChIJbbo5HGRujkcR8NwwctCKVCw,4.1,211.0,46.8239217,7.099399099999999,True,,Rte de la Rosière 10, 1782 Belfaux, Switzerland,coop
4443,"Rte des Pralettes 1, 1723 Marly, Switzerland",Supermarché Migros,ChIJxWvnf79ojkcRwiOgr-YtFR8,3.9,319.0,46.776154,7.161238,True,,Rte des Pralettes 1, 1723 Marly, Switzerland,migro
4445,"Rte des Ecoles 47, 1723 Marly, Switzerland",Lidl,ChIJw9NwGcxojkcRZWAjNvscAE0,4.1,450.0,46.7829246,7.147450999999999,True,,Rte des Ecoles 47, 1723 Marly, Switzerland,lidl
4446,"Rte des Ecoles 48, 1723 Villarsel-sur-Marly, Switzerland",Aldi,ChIJE6xfXcxojkcRAR-eg-m8sb8,4.2,303.0,46.78198099999999,7.148317199999999,True,,Rte des Ecoles 48, 1723 Villarsel-sur-Marly, Switzerland,aldi
4447,"Route de Pralette 1 Centre Commercial, 1723 Marly, Switzerland",Denner Express,ChIJ-fhvrOpojkcREwzyQQN1_ds,4.2,37.0,46.7759865,7.1612939,True,,Route de Pralette 1 Centre Commercial, 1723 Marly, Switzerland,denner
4467,"Rte de Moncor 8, 1752 Villars-sur-Glâne, Switzerland",Migrol Service,ChIJa17tDeBujkcRxgxSdGxTMyU,4.1,51.0,46.798741,7.1231763,True,,Rte de Moncor 8, 1752 Villars-sur-Glâne, Switzerland,migro
4491,"Chem. du Pra Novi 4, 1786 Bas-Vully, Switzerland",Denner Express,ChIJxZp9MWcSjkcRu_qSjqslFdU,4.1,72.0,46.9618309,7.1135832,True,,Chem. du Pra Novi 4, 1786 Bas-Vully, Switzerland,denner
4500,"Käsereistrasse 3, 3186 Düdingen, Switzerland",Migros Supermarkt,ChIJaxxZwMVrjkcRHDrdU41SPI4,4.1,422.0,46.84706,7.191567999999999,True,,Käsereistrasse 3, 3186 Düdingen, Switzerland,migro
4508,"Industriestrasse 4, 3186 Düdingen, Switzerland",Lidl Schweiz,ChIJU71g0rhrjkcRDXDK-RAVpQM,4.2,392.0,46.8539332,7.1898428,True,,Industriestrasse 4, 3186 Düdingen, Switzerland,lidl
4509,"Käsereistrasse 3, Einkaufszentrum, 3186 Düdingen, Switzerland",Denner Discount,ChIJP89owcVrjkcRmWGK7XShGqU,4.3,123.0,46.8471067,7.1914736,True,,Käsereistrasse 3, Einkaufszentrum, 3186 Düdingen,denner
4516,"Löwenberg 48, 3280 Murten, Switzerland",Coop Pronto Shop mit Tankstelle Murten,ChIJN4NfQxkTjkcRfEf4gv-CElY,4.4,236.0,46.93729709999999,7.141621499999999,True,,Löwenberg 48, 3280 Murten, Switzerland,coop
4530,"Rte du Péage 31, 1786 Sugiez, Switzerland",Migrol,ChIJk6lLhUMSjkcR7gf2-itWp2M,4.3,103.0,46.96652410000001,7.1238781,True,,Rte du Péage 31, 1786 Sugiez, Switzerland,migro
4536,"Thunstrasse 3, 1712 Tafers, Switzerland",Coop Supermarkt Tafers,ChIJIQbZcZRpjkcRElQfh9QIVXM,4.0,176.0,46.8159594,7.216672200000001,True,,Thunstrasse 3, 1712 Tafers, Switzerland,coop
4542,"Av. Jean-Marie-Musy 15A, 1700 Fribourg, Switzerland",Denner Discount,ChIJX5Q8fxZpjkcRAHaV1-Pb3kA,4.3,87.0,46.809192,7.174689399999999,True,,Av. Jean-Marie-Musy 15A, 1700 Fribourg, Switzerland,denner
4545,"Dorfstrasse 50, 3184 Wünnewil-Flamatt, Switzerland",Volg Detailhandels AG,ChIJmZu3STBAjkcRaE-F8v8bhEs,4.5,52.0,46.87415,7.2722142,True,,Dorfstrasse 50, 3184 Wünnewil-Flamatt, Switzerland,volg
4546,"Franz Xavier Müllerstrasse 11, 3185 Schmitten, Switzerland",Coop Supermarkt Schmitten,ChIJmesdwnZqjkcRoW0WbJJikAc,4.2,114.0,46.8548006,7.249643700000001,True,,Franz Xavier Müllerstrasse 11, 3185 Schmitten, Switzerland,coop
4556,"Spitzwaldstrasse 215, 4123 Allschwil, Switzerland",Migros Supermarkt,ChIJ44Pqeee4kUcRS2hT90EuQu4,4.4,1005.0,47.5475673,7.553260499999999,True,,Spitzwaldstrasse 215, 4123 Allschwil, Switzerland,migro
4557,"Neudorfstrasse 60, 9430 St. Margrethen, Switzerland",Migros Supermarkt,ChIJMzoAE-ITm0cRDEbUoYr9ohQ,4.4,998.0,47.4500726,9.6512018,True,,Neudorfstrasse 60, 9430 St. Margrethen, Switzerland,migro
4558,"Favrestrasse 6, 9016 St. Gallen, Switzerland",Coop Supermarkt St. Gallen Gallusmarkt,ChIJiznN6ZIem0cRoiCPG1_eBCQ,4.4,1289.0,47.4379639,9.4128397,True,,Favrestrasse 6, 9016 St. Gallen, Switzerland,coop
4559,"Bachstrasse 29, 9008 St. Gallen, Switzerland",Migros supermarket,ChIJzYu7wlwem0cRIC6kpdJkL9s,4.2,1058.0,47.4358177,9.3918676,True,,Bachstrasse 29, 9008 St. Gallen, Switzerland,migro
4560,"Via dal Bagn 18, 7500 St. Moritz, Switzerland",Coop Supermarkt St. Moritz Bellevue,ChIJiYF1Reh9g0cRT4e0I_-zUrM,4.4,1449.0,46.490617,9.835171,True,,Via dal Bagn 18, 7500 St. Moritz, Switzerland,coop
4561,"Fürstenlandstrasse 149, 9014 St. Gallen, Switzerland",ALDI,ChIJUcFKpyfgmkcRdYFd44Lm9lg,4.2,479.0,47.4105792,9.3378588,True,,Fürstenlandstrasse 149, 9014 St. Gallen, Switzerland,aldi
4562,"Schaffhauserstrasse 61, 4332 Stein, Switzerland",Migros Supermarkt,ChIJcc_pTyJJkEcRu0zbioNNF_o,4.2,359.0,47.54898679999999,7.9546511,True,,Schaffhauserstrasse 61, 4332 Stein, Switzerland,migro
4563,"St. Leonhard-Strasse 35, 9000 St. Gallen, Switzerland",Migros supermarket,ChIJgW9Y-Uoem0cR80PZ_4lKuiQ,4.3,1069.0,47.4222438,9.3706623,True,,St. Leonhard-Strasse 35, 9000 St. Gallen, Switzerland,migro
4565,"St. Gallerstrasse 7, 9038 Rehetobel, Switzerland",VOLG Rehetobel,ChIJD6MBlw0Zm0cRowItrvWhQHw,4.5,54.0,47.4271851,9.4825439,True,,St. Gallerstrasse 7, 9038 Rehetobel, Switzerland,volg
4569,"Gwattstrasse 2, 3185 Schmitten, Switzerland",Denner Express,ChIJOdHf6u4Qm0cRiFxhaIeYyCA,4.4,71.0,46.8560192,7.2487362,True,,Gwattstrasse 2, 3185 Schmitten, Switzerland,denner
4576,"Rte de Tavel 8, 1700 Fribourg, Switzerland",Coop Pronto avec station-service Fribourg Route de Tavel,ChIJJzwkahRpjkcRfJIQnT9U9bc,3.8,104.0,46.8105796,7.177964,True,,Rte de Tavel 8, 1700 Fribourg, Switzerland,coop
4582,"Bernstrasse 30, 3175 Wünnewil-Flamatt, Switzerland",Coop Pronto Shop mit Tankstelle Flamatt,ChIJe4kx3I5AjkcRL2yA0WY_IpI,4.3,152.0,46.88986020000001,7.3171212,True,,Bernstrasse 30, 3175 Wünnewil-Flamatt, Switzerland,coop
4583,"Bernstrasse 50, 3175 Wünnewil-Flamatt, Switzerland",Migrol Service mit Shell-Treibstoff,ChIJ58DZ1aNBjkcRVYwUGnh8rbU,0.0,0.0,46.8901016,7.323156999999998,True,,Bernstrasse 50, 3175 Wünnewil-Flamatt, Switzerland,migro
4595,"Rue du Simplon 28, 1800 Vevey, Switzerland",Coop Supermarché Vevey,ChIJQQRqGs6cjkcRik336cadYbc,4.0,689.0,46.460296,6.8449645,True,,Rue du Simplon 28, 1800 Vevey, Switzerland,coop
4596,"Rte du Village 19, 1807 Blonay, Switzerland",Coop Supermarché Blonay,ChIJJwJkNbKEjkcRgh-9TXyh6Qw,3.9,230.0,46.46661,6.8942523,True,,Rte du Village 19, 1807 Blonay, Switzerland,coop
4597,"Pl. des Anciens-Fossés 6, 1814 La Tour-de-Peilz, Switzerland",Coop Supermarché La Tour-de-Peilz,ChIJod0WqLmcjkcRkDT5bYnNo3c,4.1,505.0,46.453159,6.8575648,True,,Pl. des Anciens-Fossés 6, 1814 La Tour-de-Peilz, Switzerland,coop
4598,"Av. du Général-Guisan 32, 1800 Vevey, Switzerland",Aldi Suisse,ChIJBUXjPwydjkcRJLGXWgP5A8I,4.0,176.0,46.46506189999999,6.8391098,True,,Av. du Général-Guisan 32, 1800 Vevey, Switzerland,aldi
4599,"Rue du Village 14, 1803 Chardonne, Switzerland",Volg Chardonne,ChIJSYJn6PKDjkcRdbMNAVbue3k,4.5,39.0,46.4768469,6.828796199999999,True,,Rue du Village 14, 1803 Chardonne, Switzerland,volg
4600,"Rte du Village 37, 1807 Blonay, Switzerland",Migros,ChIJVRNNCrOEjkcRtE9KgIpkpO0,4.2,285.0,46.4653266,6.8952971,True,,Rte du Village 37, 1807 Blonay, Switzerland,migro
4601,"Av. des Alpes 74, 1820 Montreux, Switzerland",migrolino Montreux,ChIJHROa8kxpjkcRZtZEG6tZKCo,3.8,124.0,46.4359026,6.9103311,True,,Av. des Alpes 74, 1820 Montreux, Switzerland,migro
4602,"Av. Reller 42, 1804 Corsier-sur-Vevey, Switzerland",Denner,ChIJxXX_GyuDjkcRhnrqKmG6IMs,4.1,170.0,46.46779069999999,6.837809500000001,True,,Av. Reller 42, 1804 Corsier-sur-Vevey, Switzerland,denner
4603,"Chem. de Praz-Routoz 1, 1071 Chexbres, Switzerland",Coop Supermarché Chexbres,ChIJD9jO0xMojEcRMbrzvcZ6660,3.9,280.0,46.4825303,6.7745766,True,,Chem. de Praz-Routoz 1, 1071 Chexbres, Switzerland,coop
4604,"Av. Claude-Nobs 6, 1820 Montreux, Switzerland",migrolino,ChIJxTTJGBebjkcRXHev8F5pnLU,4.2,148.0,46.4393803,6.905311699999999,True,,Av. Claude-Nobs 6, 1820 Montreux, Switzerland,migro
4618,"Chem. des Chardonnerets 14, 1618 Châtel-Saint-Denis, Switzerland",Coop Restaurant Châtel Saint Denis,ChIJTQ2WQZCFjkcRdyYh5r7v6EA,4.3,70.0,46.5228479,6.8982796,True,,Chem. des Chardonnerets 14, 1618 Châtel-Saint-Denis, Switzerland,coop
4620,"Chem. de Publoz 11, 1070 Puidoux, Switzerland",Migros Partenaire,ChIJLaJerREojEcRY9sWW5ImIwI,4.3,322.0,46.4922216,6.769493799999999,True,,Chem. de Publoz 11, 1070 Puidoux, Switzerland,migro
4639,"Rte des Deux-Villages 51b, 1806 Saint-Légier-La Chiésaz, Switzerland",Denner Satellit,ChIJL1QJMlaDjkcRG-uY2s052Os,4.0,189.0,46.4706971,6.880784599999999,True,,Rte des Deux-Villages 51b, 1806 Saint-Légier-La Chiésaz, Switzerland,denner
4640,"Rue du Léman 9, 1815 Clarens, Switzerland",Denner,ChIJ55jd_mqbjkcRWBdyAlzy-oo,4.1,132.0,46.4409029,6.893219299999999,True,,Rue du Léman 9, 1815 Clarens, Switzerland,denner
4644,"Pl. de l'Europe 8, 1003 Lausanne, Switzerland",Migros Supermarkt,ChIJL9kEhS4ujEcRlu6JDYr_QQg,4.2,280.0,46.5207483,6.629830399999999,True,,Pl. de l'Europe 8, 1003 Lausanne, Switzerland,migro
4645,"Rue de Genève 33, 1003 Lausanne, Switzerland",Lidl,ChIJre5pG7QvjEcRMPCwlVl74Ug,4.2,226.0,46.5222695,6.626017999999999,True,,Rue de Genève 33, 1003 Lausanne, Switzerland,lidl
4648,"Rue de Genève 33, 1003 Lausanne, Switzerland",Service Culturel Migros,ChIJ___vHSwujEcRaOvcFqSzEEQ,0.0,0.0,46.5223328,6.625751999999999,,,Rue de Genève 33, 1003 Lausanne, Switzerland,migro
4649,"Rue des Terreaux 25, 1003 Lausanne, Switzerland",Migros Supermarkt,ChIJL9kEhS4ujEcRBvZtvc1vXcA,4.2,1429.0,46.5224901,6.6275001,True,,Rue des Terreaux 25, 1003 Lausanne, Switzerland,migro
4650,"Pl. Chauderon 3, 1003 Lausanne, Switzerland",Coop Pronto Lausanne Place Chauderon,ChIJFVIolC4ujEcR4vwyxl0FrOE,3.8,308.0,46.5230668,6.626290999999999,True,,Pl. Chauderon 3, 1003 Lausanne, Switzerland,coop
4651,"Rue Saint-Laurent 24/30, 1003 Lausanne, Switzerland",Coop City Lausanne Au Centre,ChIJm5uuAi4ujEcRdh4SZ1ZxLzA,4.1,2513.0,46.52274209999999,6.6303888,True,,Rue Saint-Laurent 24/30, 1003 Lausanne, Switzerland,coop
4654,"Rue des Terreaux 25, 1000 Lausanne, Switzerland",Denner Discount,ChIJi8gxhS4ujEcRwH5pNNFcyD4,4.2,158.0,46.5224658,6.6272987,True,,Rue des Terreaux 25, 1000 Lausanne, Switzerland,denner
4656,"Av. Bergières 50, 1004 Lausanne, Switzerland",Migros Supermarkt,ChIJL37WytUxjEcRzuUXcK6OsPE,4.1,588.0,46.5312614,6.6186671,True,,Av. Bergières 50, 1004 Lausanne, Switzerland,migro
4658,"Av. Frédéric-César-de-la-Harpe 33, 1007 Lausanne, Switzerland",Coop Supermarché Lausanne La Harpe,ChIJW0VhtdEvjEcRGG95l-VWJ8E,4.0,254.0,46.5102652,6.6261801,True,,Av. Frédéric-César-de-la-Harpe 33, 1007 Lausanne, Switzerland,coop
4659,"Av. du Théâtre 4, 1005 Lausanne, Switzerland",Coop City Lausanne St. François,ChIJ98mcgjQujEcRpyAHAeO9NFk,4.1,986.0,46.518541,6.635155000000001,True,,Av. du Théâtre 4, 1005 Lausanne, Switzerland,coop
4662,"Rue des Terreaux 25, 1003 Lausanne, Switzerland",Yummy by Migros Take Away,ChIJi8gxhS4ujEcRDKhAG5FOhUg,3.7,24.0,46.5222402,6.627310899999999,True,,Rue des Terreaux 25, 1003 Lausanne, Switzerland,migro
4663,"Pl. des Anciens-Fossés 10B, 1814 La Tour-de-Peilz, Switzerland",Migros,ChIJGc2nCbmcjkcRXu-DlxWIwgc,4.0,287.0,46.4526445,6.8574652,True,,Pl. des Anciens-Fossés 10B, 1814 La Tour-de-Peilz, Switzerland,migro
4664,"Av. Gustave-Coindet 11, 1800 Vevey, Switzerland",Migros,ChIJ1agXm9OcjkcRd0o5KMI2Q-g,4.1,662.0,46.4637195,6.840507799999999,True,,Av. Gustave-Coindet 11, 1800 Vevey, Switzerland,migro
4665,"Av. de la Vallonnette 2, 1012 Lausanne, Switzerland",Migros,ChIJh9xZVkAujEcRC2BT5VsWMc8,4.1,546.0,46.5272222,6.651666700000001,True,,Av. de la Vallonnette 2, 1012 Lausanne, Switzerland,migro
4666,"Rue des Moulins 5 b, 1800 Vevey, Switzerland",Migros Vevey Des Deux Gares,ChIJkQAA19KcjkcR2UKSBfFIuIY,4.1,467.0,46.4646969,6.842102199999999,True,,Rue des Moulins 5 b, 1800 Vevey, Switzerland,migro
4667,"Rue de la Paix 4, 1820 Montreux, Switzerland",Coop Supermarché Montreux,ChIJSwkxmQSbjkcR2Z7bixQhas4,4.2,584.0,46.43166420000001,6.911435699999999,True,,Rue de la Paix 4, 1820 Montreux, Switzerland,coop
4668,"Rte de la Petite Corniche 7, 1091 Aran, Switzerland",Coop Supermarché Lutry la Corniche,ChIJwTvsjTAvjEcRiXKATmoQgMQ,4.4,295.0,46.5010853,6.6956215,True,,Rte de la Petite Corniche 7, 1091 Aran, Switzerland,coop
4669,"Rte de l'Ancienne Ciblerie 2, 1095 Lutry, Switzerland",Coop Supermarché Lutry,ChIJG5QDXCMvjEcR1_FcdPJ83bU,4.1,375.0,46.5058405,6.6884589,True,,Rte de l'Ancienne Ciblerie 2, 1095 Lutry, Switzerland,coop
4670,"Rte du Pillon 58, 1865 Ormont-Dessus, Switzerland",Coop Supermarché Les Diablerets,ChIJyaojpmzrjkcR5gi5NaP59Ds,4.3,408.0,46.35385609999999,7.150117,True,,Rte du Pillon 58, 1865 Ormont-Dessus, Switzerland,coop
4671,"Hausimollstrasse 3, 4622 Egerkingen, Switzerland",Coop Supermarkt Egerkingen Gäupark,ChIJb7RghaAtkEcRoZy8eWSHBhU,4.4,742.0,47.3179986,7.8032061,True,,Hausimollstrasse 3, 4622 Egerkingen, Switzerland,coop
4672,"Hausimollstrasse 1, 4622 Egerkingen, Switzerland",Migros Supermarkt,ChIJIz5ZdQotkEcRaUruUMGqjGQ,4.4,656.0,47.31823259999999,7.8013058,True,,Hausimollstrasse 1, 4622 Egerkingen, Switzerland,migro
4673,"Hausimollstrasse 14 Einkaufszentrum Gaeupark, 4622 Egerkingen, Switzerland",Denner Discount,ChIJ_Q1ax6AtkEcRn4H6aHAJj6o,4.0,55.0,47.3169455,7.8033473,True,,Hausimollstrasse 14 Einkaufszentrum Gaeupark, 4622 Egerkingen, Switzerland,denner
4675,"Hausimollstrasse 3, 4622 Egerkingen, Switzerland",Coop Pronto Shop mit Tankstelle Egerkingen Gäupark,ChIJb7RghaAtkEcRf4SxxIWzEO0,4.4,203.0,47.3186073,7.803208499999999,True,,Hausimollstrasse 3, 4622 Egerkingen, Switzerland,coop
4679,"Hausimollstrasse 3, 4622 Egerkingen, Switzerland",Coop Vitality,ChIJq8VnhaAtkEcRy8fe81rhveU,3.4,28.0,47.317927,7.8033179,True,,Hausimollstrasse 3, 4622 Egerkingen, Switzerland,coop
4684,"Mittelgäustrasse 58, 4617 Gunzgen, Switzerland",Volg gunzgen Detailhandels AG,ChIJ106CuMAtkEcR5BNCr9ynYmg,4.3,99.0,47.3151362,7.826924699999998,True,,Mittelgäustrasse 58, 4617 Gunzgen, Switzerland,volg
4692,"Eigasse 9, 4614 Hägendorf, Switzerland",Coop Supermarkt Hägendorf,ChIJW9cnQvctkEcRNzXkxhNmJDs,4.2,259.0,47.3342537,7.841569499999999,True,,Eigasse 9, 4614 Hägendorf, Switzerland,coop
4693,"Industriestrasse O 5, 4614 Hägendorf, Switzerland",Lidl Schweiz,ChIJGd1QD_8tkEcR89WoZc5Nneo,4.1,373.0,47.3350121,7.8503139,True,,Industriestrasse O 5, 4614 Hägendorf, Switzerland,lidl
4697,"Postplatz 24, 4718 Holderbank, Switzerland",Denner Satellit,ChIJa8GxP7LSkUcRv-YX_sqKaW4,4.4,22.0,47.3328496,7.7537769,True,,Postplatz 24, 4718 Holderbank, Switzerland,denner
4700,"Goldgasse 13, 4710 Balsthal, Switzerland",Migros Supermarkt,ChIJ-Z38O1DSkUcRssM9TLZoXPk,4.4,254.0,47.3169729,7.6952639,True,,Goldgasse 13, 4710 Balsthal, Switzerland,migro
4709,"Dornacherstrasse 26/28, 4500 Solothurn, Switzerland",ALDI SUISSE,ChIJv4q0N_zXkUcR4C5iZzZ_dWA,3.9,477.0,47.20399279999999,7.540738699999999,True,,Dornacherstrasse 26/28, 4500 Solothurn, Switzerland,aldi
4711,"Dorfackerstrasse 25, 4528 Zuchwil, Switzerland",Denner Satellit,ChIJPZPIR9nXkUcRdQYz_SiBEgs,3.6,87.0,47.2032572,7.563532,True,,Dorfackerstrasse 25, 4528 Zuchwil, Switzerland,denner
4712,"Wengimattstrasse 1, 4710 Balsthal, Switzerland",Coop Pronto Shop mit Tankstelle Klus-Balsthal,ChIJW9K-JazTkUcRccPl7dhCcks,4.1,297.0,47.3042852,7.694644599999999,True,,Wengimattstrasse 1, 4710 Balsthal, Switzerland,coop
4717,"Unterführungsstrasse 1, 2544 Bettlach, Switzerland",Coop Supermarkt Bettlach,ChIJgZS8bqUgjkcRr0J7lu0QVcw,4.3,170.0,47.2005194,7.4245372,True,,Unterführungsstrasse 1, 2544 Bettlach, Switzerland,coop
4718,"Fabrikstrasse 6, 4513 Langendorf, Switzerland",Migros Supermarkt,ChIJ5yM5aWvYkUcRDWbfS2Qatew,4.4,868.0,47.2184571,7.5114806,True,,Fabrikstrasse 6, 4513 Langendorf, Switzerland,migro
4719,"Dorfgasse 12, 4438 Langenbruck, Switzerland",Volg,ChIJrw_Nn64ykEcRKJIlhlKSDGs,4.3,58.0,47.3492355,7.768980500000001,True,,Dorfgasse 12, 4438 Langenbruck, Switzerland,volg
4720,"Fabrikstrasse 6, 4513 Langendorf, Switzerland",Denner Discount,ChIJ6wAAAD_YkUcROhqRGZoNopw,4.4,46.0,47.2183614,7.5114499,True,,Fabrikstrasse 6, 4513 Langendorf, Switzerland,denner
4723,"Poststrasse 17, 4500 Solothurn, Switzerland",Migros,ChIJeWzEU0g4jkcR0ms_Y5eiXH0,2.5,4.0,47.2069376,7.532507099999999,,,Poststrasse 17, 4500 Solothurn, Switzerland,migro
4724,"Rossmarktpl. 19, 4500 Solothurn, Switzerland",Coop Supermarkt Solothurn Rosengarten,ChIJRRkHl_7XkUcR7wIY0t1OQAA,4.1,282.0,47.20461280000001,7.5384981,True,,Rossmarktpl. 19, 4500 Solothurn, Switzerland,coop
4725,"Wengistrasse 13, 4500 Solothurn, Switzerland",Migros Supermarkt,ChIJp-VWBALYkUcR6Z2f5CRsI8Q,4.2,400.0,47.2068226,7.533169,True,,Wengistrasse 13, 4500 Solothurn, Switzerland,migro
4731,"Solothurnstrasse 5, 4573 Lohn-Ammannsegg, Switzerland",Denner Partner,ChIJo38fSH4ojkcRYpOXlb3YaQ4,4.5,182.0,47.1639968,7.5261159,True,,Solothurnstrasse 5, 4573 Lohn-Ammannsegg, Switzerland,denner
4734,"Hauptstrasse 27, 3254 Messen, Switzerland",Denner Partner,ChIJQ5EJU6QkjkcRDFU-4OK__t8,4.7,78.0,47.09178929999999,7.448688299999999,True,,Hauptstrasse 27, 3254 Messen, Switzerland,denner
4737,"Hofwiesenstrasse 135, 8057 Zürich, Switzerland",Denner Express,ChIJ3cTFzWUKkEcRG6wbHPiptdE,3.9,208.0,47.3990359,8.5326106,True,,Hofwiesenstrasse 135, 8057 Zürich, Switzerland,denner
4741,"Badenerstrasse 565, 8048 Zürich, Switzerland",ALDI SUISSE,ChIJh6tFTzMKkEcRWDuWP-eNKCk,4.2,636.0,47.3837812,8.4975848,True,,Badenerstrasse 565, 8048 Zürich, Switzerland,aldi
4744,"Hauptstrasse 84, 4112 Bättwil, Switzerland",Coop Supermarkt Bättwil-Flüh,ChIJv9fCSsXAkUcRkTXqpSi_Zy8,4.0,212.0,47.4891479,7.500324499999999,True,,Hauptstrasse 84, 4112 Bättwil, Switzerland,coop
4746,"Bahnhofstrasse 10, 4106 Therwil, Switzerland",Coop Supermarkt Therwil,ChIJp0o3NnLHkUcRCRP60f-pjlc,3.9,131.0,47.49920849999999,7.554525900000001,True,,Bahnhofstrasse 10, 4106 Therwil, Switzerland,coop
4747,"Leuengasse 1, 4106 Therwil, Switzerland",Migros Partner,ChIJfyz8PQDHkUcRtJmEzTHe3tE,4.4,95.0,47.4995246,7.5536585,True,,Leuengasse 1, 4106 Therwil, Switzerland,migro
4748,"Flühstrasse 11, 4114 Hofstetten-Flüh, Switzerland","Volg Supermarket, including postal office",ChIJ3Q6rStTGkUcRcE4gsfLafsk,4.4,41.0,47.4758,7.5143374,True,,Flühstrasse 11, 4114 Hofstetten-Flüh, Switzerland,volg
4749,"Bahnhofstrasse 1, 4104 Oberwil, Switzerland",Coop Supermarkt Oberwil Bahnhofstrasse,ChIJPbpazXrHkUcRYt8X8hF7KLI,4.1,517.0,47.5146872,7.5582782,True,,Bahnhofstrasse 1, 4104 Oberwil, Switzerland,coop
4750,"Oberwilerstrasse 40, 4106 Therwil, Switzerland",ALDI SUISSE,ChIJiQ5gFXDHkUcR00GmF3IHxw4,4.1,393.0,47.5039092,7.5550153,True,,Oberwilerstrasse 40, 4106 Therwil, Switzerland,aldi
4751,"Mühlemattstrasse 34, 4104 Oberwil, Switzerland",Coop Supermarkt Oberwil Mühlematt,ChIJPbpazXrHkUcRKq5gtcyFd6o,4.3,756.0,47.5078725,7.553785,True,,Mühlemattstrasse 34, 4104 Oberwil, Switzerland,coop
4752,"Bahnhofstrasse 17, 4106 Therwil, Switzerland",Volg,ChIJaQRYw3PHkUcRUI1SimKojcw,4.5,87.0,47.4995003,7.556143800000001,True,,Bahnhofstrasse 17, 4106 Therwil, Switzerland,volg
4755,"Binningerstrasse 84, 4123 Allschwil, Switzerland",Coop Supermarkt Allschwil Letten Center,ChIJDx4Jcdu4kUcRTKjCTdYIbkc,4.3,721.0,47.547663,7.5467928,True,,Binningerstrasse 84, 4123 Allschwil, Switzerland,coop
4757,"Mühlemattstrasse 18, 4104 Oberwil, Switzerland",Migros Supermarkt,ChIJ9UGlq2THkUcRRizW7urKhHw,4.4,715.0,47.50987500000001,7.555041300000001,True,,Mühlemattstrasse 18, 4104 Oberwil, Switzerland,migro
4758,"Bahnhofstrasse 17a, 4106 Therwil, Switzerland",Denner Discount,ChIJaQRYw3PHkUcRLNSByp34qDk,4.3,122.0,47.4997176,7.5563945,True,,Bahnhofstrasse 17a, 4106 Therwil, Switzerland,denner
4760,"Oberwilerstrasse 40, 4106 Therwil, Switzerland",Denner Discount,ChIJU2d2sWTHkUcRlCirXA0VWhA,4.2,166.0,47.5035051,7.554410099999998,True,,Oberwilerstrasse 40, 4106 Therwil, Switzerland,denner
4761,"Baslerstrasse 28, 4123 Allschwil, Switzerland",Coop Supermarkt Allschwil Dorf,ChIJ297fxNa4kUcRH2HF_rA25RM,4.1,208.0,47.5512319,7.538381100000001,True,,Baslerstrasse 28, 4123 Allschwil, Switzerland,coop
4762,"Holeestrasse 159, 4054 Basel, Switzerland",Coop Supermarkt Basel Neuweilerplatz,ChIJ32CVKfu4kUcR5M2YA0JgSyE,4.0,308.0,47.5465719,7.5651346,True,,Holeestrasse 159, 4054 Basel, Switzerland,coop
4764,"Liestalerstrasse 12, 4413 Büren, Switzerland",Volg,ChIJyTGqmWrJkUcRdtsKWrFEl2w,3.9,53.0,47.4485524,7.6719897,True,,Liestalerstrasse 12, 4413 Büren, Switzerland,volg
4766,"Hauptstrasse 1, 4146 Hochwald, Switzerland",Volg,ChIJMxY7NeTIkUcRnMxqxsbMqnk,4.6,30.0,47.4562838,7.639446899999999,True,,Hauptstrasse 1, 4146 Hochwald, Switzerland,volg
4767,"Bretzwilerstrasse 9, 4208 Nunningen, Switzerland",Coop Supermarkt Nunningen,ChIJJWPAwgfPkUcRYCT5Jpfi-Qc,4.3,109.0,47.3936363,7.6203587,True,,Bretzwilerstrasse 9, 4208 Nunningen, Switzerland,coop
